schedule_id,vessel_id,planned_berth_id,scheduled_arrival,expected_arrival,arrival_deviation_h,expected_handling_duration_h,expected_departure,priority,synthetic
00000000-0000-0000-0000-0000000007dc,00000000-0000-0000-0000-0000000003f4,00000000-0000-0000-0000-000000000067,2026-01-16T23:07:50.624845+00:00,2026-01-16T23:07:50.624845+00:00,0.0,10.0,2026-01-17T10:07:50.624845+00:00,normal,True
00000000-0000-0000-0000-0000000007dd,00000000-0000-0000-0000-0000000003f5,00000000-0000-0000-0000-000000000069,2026-01-17T04:09:01.144033+00:00,2026-01-17T04:09:01.144033+00:00,0.0,7.8,2026-01-17T12:57:01.144033+00:00,high,True
00000000-0000-0000-0000-0000000007de,00000000-0000-0000-0000-0000000003f6,00000000-0000-0000-0000-000000000067,2026-01-17T07:28:26.796460+00:00,2026-01-17T05:34:26.796460+00:00,-1.9,9.4,2026-01-17T15:58:26.796460+00:00,normal,True
00000000-0000-0000-0000-0000000007df,00000000-0000-0000-0000-0000000003f7,00000000-0000-0000-0000-000000000067,2026-01-17T12:39:11.486254+00:00,2026-01-17T10:27:11.486254+00:00,-2.2,4.7,2026-01-17T16:09:11.486254+00:00,high,True
00000000-0000-0000-0000-0000000007e0,00000000-0000-0000-0000-0000000003f8,00000000-0000-0000-0000-000000000067,2026-01-17T17:16:20.812985+00:00,2026-01-17T15:34:20.812985+00:00,-1.7,21.4,2026-01-18T13:58:20.812985+00:00,normal,True
00000000-0000-0000-0000-0000000007e1,00000000-0000-0000-0000-0000000003f9,00000000-0000-0000-0000-000000000068,2026-01-17T20:23:34.624391+00:00,2026-01-17T20:23:34.624391+00:00,0.0,3.8,2026-01-18T01:11:34.624391+00:00,normal,True
00000000-0000-0000-0000-0000000007e2,00000000-0000-0000-0000-0000000003fa,00000000-0000-0000-0000-000000000069,2026-01-17T22:57:05.569524+00:00,2026-01-18T09:09:05.569524+00:00,10.2,8.8,2026-01-18T18:57:05.569524+00:00,normal,True
00000000-0000-0000-0000-0000000007e3,00000000-0000-0000-0000-0000000003fb,00000000-0000-0000-0000-000000000067,2026-01-17T23:48:11.901214+00:00,2026-01-18T03:24:11.901214+00:00,3.6,4.2,2026-01-18T08:36:11.901214+00:00,critical,True
00000000-0000-0000-0000-0000000007e4,00000000-0000-0000-0000-0000000003fc,00000000-0000-0000-0000-000000000067,2026-01-18T04:30:25.949070+00:00,2026-01-18T08:12:25.949070+00:00,3.7,3.7,2026-01-18T12:54:25.949070+00:00,high,True
00000000-0000-0000-0000-0000000007e5,00000000-0000-0000-0000-0000000003fd,00000000-0000-0000-0000-000000000067,2026-01-18T08:18:52.977611+00:00,2026-01-18T06:30:52.977611+00:00,-1.8,20.1,2026-01-19T03:36:52.977611+00:00,low,True
00000000-0000-0000-0000-0000000007e6,00000000-0000-0000-0000-0000000003fe,00000000-0000-0000-0000-000000000064,2026-01-18T13:20:10.438772+00:00,2026-01-19T03:08:10.438772+00:00,13.8,9.3,2026-01-19T13:26:10.438772+00:00,low,True
00000000-0000-0000-0000-0000000007e7,00000000-0000-0000-0000-0000000003ff,00000000-0000-0000-0000-000000000067,2026-01-18T17:36:42.880749+00:00,2026-01-18T18:54:42.880749+00:00,1.3,20.1,2026-01-19T16:00:42.880749+00:00,normal,True
00000000-0000-0000-0000-0000000007e8,00000000-0000-0000-0000-000000000400,00000000-0000-0000-0000-000000000065,2026-01-18T21:29:49.223945+00:00,2026-01-18T19:47:49.223945+00:00,-1.7,4.6,2026-01-19T01:23:49.223945+00:00,critical,True
00000000-0000-0000-0000-0000000007e9,00000000-0000-0000-0000-000000000401,00000000-0000-0000-0000-000000000069,2026-01-19T01:00:34.229864+00:00,2026-01-19T08:30:34.229864+00:00,7.5,9.9,2026-01-19T19:24:34.229864+00:00,normal,True
00000000-0000-0000-0000-0000000007ea,00000000-0000-0000-0000-000000000402,00000000-0000-0000-0000-000000000067,2026-01-19T03:45:18.817178+00:00,2026-01-19T02:21:18.817178+00:00,-1.4,20.7,2026-01-20T00:03:18.817178+00:00,normal,True
00000000-0000-0000-0000-0000000007eb,00000000-0000-0000-0000-000000000403,00000000-0000-0000-0000-000000000067,2026-01-19T06:27:39.895579+00:00,2026-01-19T11:51:39.895579+00:00,5.4,19.4,2026-01-20T08:15:39.895579+00:00,normal,True
00000000-0000-0000-0000-0000000007ec,00000000-0000-0000-0000-000000000404,00000000-0000-0000-0000-000000000064,2026-01-19T09:33:32.990948+00:00,2026-01-19T07:21:32.990948+00:00,-2.2,14.8,2026-01-19T23:09:32.990948+00:00,high,True
00000000-0000-0000-0000-0000000007ed,00000000-0000-0000-0000-000000000405,00000000-0000-0000-0000-000000000067,2026-01-19T12:24:08.396966+00:00,2026-01-19T21:36:08.396966+00:00,9.2,9.8,2026-01-20T08:24:08.396966+00:00,critical,True
00000000-0000-0000-0000-0000000007ee,00000000-0000-0000-0000-000000000406,00000000-0000-0000-0000-000000000064,2026-01-19T15:24:20.519715+00:00,2026-01-19T18:36:20.519715+00:00,3.2,5.0,2026-01-20T00:36:20.519715+00:00,normal,True
00000000-0000-0000-0000-0000000007ef,00000000-0000-0000-0000-000000000407,00000000-0000-0000-0000-000000000064,2026-01-19T18:23:49.190464+00:00,2026-01-19T18:23:49.190464+00:00,0.0,9.1,2026-01-20T04:29:49.190464+00:00,high,True
00000000-0000-0000-0000-0000000007f0,00000000-0000-0000-0000-000000000408,00000000-0000-0000-0000-000000000067,2026-01-19T22:37:27.795131+00:00,2026-01-20T07:01:27.795131+00:00,8.4,21.3,2026-01-21T05:19:27.795131+00:00,high,True
00000000-0000-0000-0000-0000000007f1,00000000-0000-0000-0000-000000000409,00000000-0000-0000-0000-000000000067,2026-01-19T23:48:54.007029+00:00,2026-01-20T01:06:54.007029+00:00,1.3,14.2,2026-01-20T16:18:54.007029+00:00,critical,True
00000000-0000-0000-0000-0000000007f2,00000000-0000-0000-0000-00000000040a,00000000-0000-0000-0000-000000000067,2026-01-20T04:06:58.452469+00:00,2026-01-20T03:36:58.452469+00:00,-0.5,19.5,2026-01-21T00:06:58.452469+00:00,low,True
00000000-0000-0000-0000-0000000007f3,00000000-0000-0000-0000-00000000040b,00000000-0000-0000-0000-000000000068,2026-01-20T07:54:04.935012+00:00,2026-01-20T07:54:04.935012+00:00,0.0,5.7,2026-01-20T14:36:04.935012+00:00,high,True
00000000-0000-0000-0000-0000000007f4,00000000-0000-0000-0000-00000000040c,00000000-0000-0000-0000-000000000067,2026-01-20T10:26:21.578233+00:00,2026-01-20T10:26:21.578233+00:00,0.0,4.5,2026-01-20T15:56:21.578233+00:00,low,True
00000000-0000-0000-0000-0000000007f5,00000000-0000-0000-0000-00000000040d,00000000-0000-0000-0000-000000000065,2026-01-20T15:49:18.083959+00:00,2026-01-20T19:19:18.083959+00:00,3.5,8.7,2026-01-21T05:01:18.083959+00:00,normal,True
00000000-0000-0000-0000-0000000007f6,00000000-0000-0000-0000-00000000040e,00000000-0000-0000-0000-000000000068,2026-01-20T20:31:23.073243+00:00,2026-01-21T03:55:23.073243+00:00,7.4,3.4,2026-01-21T08:19:23.073243+00:00,normal,True
00000000-0000-0000-0000-0000000007f7,00000000-0000-0000-0000-00000000040f,00000000-0000-0000-0000-000000000067,2026-01-21T00:25:03.709976+00:00,2026-01-21T03:13:03.709976+00:00,2.8,14.4,2026-01-21T18:37:03.709976+00:00,high,True
00000000-0000-0000-0000-0000000007f8,00000000-0000-0000-0000-000000000410,00000000-0000-0000-0000-000000000067,2026-01-21T05:24:35.604980+00:00,2026-01-21T04:42:35.604980+00:00,-0.7,19.1,2026-01-22T00:48:35.604980+00:00,normal,True
00000000-0000-0000-0000-0000000007f9,00000000-0000-0000-0000-000000000411,00000000-0000-0000-0000-000000000067,2026-01-21T09:37:09.981143+00:00,2026-01-21T11:37:09.981143+00:00,2.0,13.3,2026-01-22T01:55:09.981143+00:00,low,True
00000000-0000-0000-0000-0000000007fa,00000000-0000-0000-0000-000000000412,00000000-0000-0000-0000-000000000067,2026-01-21T12:39:53.851600+00:00,2026-01-21T12:39:53.851600+00:00,0.0,8.5,2026-01-21T22:09:53.851600+00:00,normal,True
00000000-0000-0000-0000-0000000007fb,00000000-0000-0000-0000-000000000413,00000000-0000-0000-0000-000000000064,2026-01-21T17:48:21.307381+00:00,2026-01-21T19:36:21.307381+00:00,1.8,14.0,2026-01-22T10:36:21.307381+00:00,critical,True
00000000-0000-0000-0000-0000000007fc,00000000-0000-0000-0000-000000000414,00000000-0000-0000-0000-000000000067,2026-01-21T20:52:44.716756+00:00,2026-01-21T20:52:44.716756+00:00,0.0,15.3,2026-01-22T13:10:44.716756+00:00,normal,True
00000000-0000-0000-0000-0000000007fd,00000000-0000-0000-0000-000000000415,00000000-0000-0000-0000-000000000067,2026-01-22T01:39:12.895013+00:00,2026-01-22T04:33:12.895013+00:00,2.9,5.6,2026-01-22T11:09:12.895013+00:00,critical,True
00000000-0000-0000-0000-0000000007fe,00000000-0000-0000-0000-000000000416,00000000-0000-0000-0000-000000000067,2026-01-22T04:12:19.122214+00:00,2026-01-22T04:12:19.122214+00:00,0.0,14.4,2026-01-22T19:36:19.122214+00:00,low,True
00000000-0000-0000-0000-0000000007ff,00000000-0000-0000-0000-000000000417,00000000-0000-0000-0000-000000000067,2026-01-22T07:37:26.147340+00:00,2026-01-22T07:37:26.147340+00:00,0.0,4.7,2026-01-22T13:19:26.147340+00:00,normal,True
00000000-0000-0000-0000-000000000800,00000000-0000-0000-0000-000000000418,00000000-0000-0000-0000-000000000067,2026-01-22T11:09:18.727196+00:00,2026-01-22T21:09:18.727196+00:00,10.0,19.8,2026-01-23T17:57:18.727196+00:00,low,True
00000000-0000-0000-0000-000000000801,00000000-0000-0000-0000-000000000419,00000000-0000-0000-0000-000000000064,2026-01-22T14:28:04.624608+00:00,2026-01-22T14:28:04.624608+00:00,0.0,9.2,2026-01-23T00:40:04.624608+00:00,normal,True
00000000-0000-0000-0000-000000000802,00000000-0000-0000-0000-00000000041a,00000000-0000-0000-0000-000000000065,2026-01-22T17:54:52.542403+00:00,2026-01-22T21:48:52.542403+00:00,3.9,9.5,2026-01-23T08:18:52.542403+00:00,high,True
00000000-0000-0000-0000-000000000803,00000000-0000-0000-0000-00000000041b,00000000-0000-0000-0000-000000000067,2026-01-22T22:37:49.472661+00:00,2026-01-22T22:37:49.472661+00:00,0.0,19.2,2026-01-23T18:49:49.472661+00:00,normal,True
00000000-0000-0000-0000-000000000804,00000000-0000-0000-0000-00000000041c,00000000-0000-0000-0000-000000000067,2026-01-23T03:37:41.858985+00:00,2026-01-23T03:37:41.858985+00:00,0.0,20.7,2026-01-24T01:19:41.858985+00:00,normal,True
00000000-0000-0000-0000-000000000805,00000000-0000-0000-0000-00000000041d,00000000-0000-0000-0000-000000000067,2026-01-23T06:10:14.661351+00:00,2026-01-23T06:10:14.661351+00:00,0.0,19.6,2026-01-24T02:46:14.661351+00:00,low,True
00000000-0000-0000-0000-000000000806,00000000-0000-0000-0000-00000000041e,00000000-0000-0000-0000-000000000064,2026-01-23T06:43:30.955024+00:00,2026-01-23T06:43:30.955024+00:00,0.0,14.7,2026-01-23T22:25:30.955024+00:00,normal,True
00000000-0000-0000-0000-000000000807,00000000-0000-0000-0000-00000000041f,00000000-0000-0000-0000-000000000067,2026-01-23T11:29:01.110523+00:00,2026-01-23T08:59:01.110523+00:00,-2.5,13.6,2026-01-23T23:35:01.110523+00:00,high,True
00000000-0000-0000-0000-000000000808,00000000-0000-0000-0000-000000000420,00000000-0000-0000-0000-000000000067,2026-01-23T15:18:18.173542+00:00,2026-01-23T15:18:18.173542+00:00,0.0,20.8,2026-01-24T13:06:18.173542+00:00,normal,True
00000000-0000-0000-0000-000000000809,00000000-0000-0000-0000-000000000421,00000000-0000-0000-0000-000000000067,2026-01-23T20:23:24.781560+00:00,2026-01-23T17:59:24.781560+00:00,-2.4,15.1,2026-01-24T10:05:24.781560+00:00,normal,True
00000000-0000-0000-0000-00000000080a,00000000-0000-0000-0000-000000000422,00000000-0000-0000-0000-000000000067,2026-01-23T21:31:10.786105+00:00,2026-01-23T19:19:10.786105+00:00,-2.2,21.0,2026-01-24T17:19:10.786105+00:00,normal,True
00000000-0000-0000-0000-00000000080b,00000000-0000-0000-0000-000000000423,00000000-0000-0000-0000-000000000067,2026-01-23T22:16:04.273544+00:00,2026-01-23T22:16:04.273544+00:00,0.0,21.0,2026-01-24T20:16:04.273544+00:00,normal,True
